curve,rank,conductor,K,alpha,mode,P,loglogK,logP,h2_adjusted_logP_plus_rank_loglogK
37a1,1,37,100000,0.5,cP_only,0.010648719446416823,2.443470357682056,-4.5423156338291522,-2.0988452761470962
37a1,1,37,100000,0.5,cL2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.5,PL2_only,0.010648719446416823,2.443470357682056,-4.5423156338291522,-2.0988452761470962
37a1,1,37,100000,0.5,all,0.010648719446416823,2.443470357682056,-4.5423156338291522,-2.0988452761470962
37a1,1,37,100000,0.65,sharp,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.65,c_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.65,P_only,0.010339696742613494,2.443470357682056,-4.5717647388993052,-2.1282943812172492
37a1,1,37,100000,0.65,L2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.65,cP_only,0.010339696742613494,2.443470357682056,-4.5717647388993052,-2.1282943812172492
37a1,1,37,100000,0.65,cL2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.65,PL2_only,0.010339696742613494,2.443470357682056,-4.5717647388993052,-2.1282943812172492
37a1,1,37,100000,0.65,all,0.010339696742613494,2.443470357682056,-4.5717647388993052,-2.1282943812172492
37a1,1,37,100000,0.75,sharp,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.75,c_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.75,P_only,0.010274204251278967,2.443470357682056,-4.5781189667298685,-2.1346486090478125
37a1,1,37,100000,0.75,L2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.75,cP_only,0.010274204251278967,2.443470357682056,-4.5781189667298685,-2.1346486090478125
37a1,1,37,100000,0.75,cL2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.75,PL2_only,0.010274204251278967,2.443470357682056,-4.5781189667298685,-2.1346486090478125
37a1,1,37,100000,0.75,all,0.010274204251278967,2.443470357682056,-4.5781189667298685,-2.1346486090478125
37a1,1,37,100000,0.85,sharp,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.85,c_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.85,P_only,0.010350099342250953,2.443470357682056,-4.570759161031706,-2.12728880334965
37a1,1,37,100000,0.85,L2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.85,cP_only,0.010350099342250953,2.443470357682056,-4.570759161031706,-2.12728880334965
37a1,1,37,100000,0.85,cL2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.85,PL2_only,0.010350099342250953,2.443470357682056,-4.570759161031706,-2.12728880334965
37a1,1,37,100000,0.85,all,0.010350099342250953,2.443470357682056,-4.570759161031706,-2.12728880334965
37a1,1,37,100000,0.92,sharp,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.92,c_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.92,P_only,0.010436478132493618,2.443470357682056,-4.5624480970716865,-2.1189777393896305
37a1,1,37,100000,0.92,L2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.92,cP_only,0.010436478132493618,2.443470357682056,-4.5624480970716865,-2.1189777393896305
37a1,1,37,100000,0.92,cL2_only,0.010546896055589981,2.443470357682056,-4.551923675089407,-2.108453317407351
37a1,1,37,100000,0.92,PL2_only,0.010436478132493618,2.443470357682056,-4.5624480970716865,-2.1189777393896305
37a1,1,37,100000,0.92,all,0.010436478132493618,2.443470357682056,-4.5624480970716865,-2.1189777393896305
37a1,1,37,300000,0,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0,P_only,0.010346247127805474,2.5346120896979718,-4.5711314213720069,-2.0365193316740351
37a1,1,37,300000,0,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0,cP_only,0.010346247127805474,2.5346120896979718,-4.5711314213720069,-2.0365193316740351
37a1,1,37,300000,0,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0,PL2_only,0.010346247127805474,2.5346120896979718,-4.5711314213720069,-2.0365193316740351
37a1,1,37,300000,0,all,0.010346247127805474,2.5346120896979718,-4.5711314213720069,-2.0365193316740351
37a1,1,37,300000,0.25,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.25,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.25,P_only,0.010122596932968754,2.5346120896979718,-4.5929850341128216,-2.0583729444148497
37a1,1,37,300000,0.25,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.25,cP_only,0.010122596932968754,2.5346120896979718,-4.5929850341128216,-2.0583729444148497
37a1,1,37,300000,0.25,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.25,PL2_only,0.010122596932968754,2.5346120896979718,-4.5929850341128216,-2.0583729444148497
37a1,1,37,300000,0.25,all,0.010122596932968754,2.5346120896979718,-4.5929850341128216,-2.0583729444148497
37a1,1,37,300000,0.5,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.5,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.5,P_only,0.010107732381508697,2.5346120896979718,-4.5944545657159921,-2.0598424760180203
37a1,1,37,300000,0.5,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.5,cP_only,0.010107732381508697,2.5346120896979718,-4.5944545657159921,-2.0598424760180203
37a1,1,37,300000,0.5,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.5,PL2_only,0.010107732381508697,2.5346120896979718,-4.5944545657159921,-2.0598424760180203
37a1,1,37,300000,0.5,all,0.010107732381508697,2.5346120896979718,-4.5944545657159921,-2.0598424760180203
37a1,1,37,300000,0.65,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.65,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.65,P_only,0.01014433374026898,2.5346120896979718,-4.5908399815653596,-2.0562278918673877
37a1,1,37,300000,0.65,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.65,cP_only,0.01014433374026898,2.5346120896979718,-4.5908399815653596,-2.0562278918673877
37a1,1,37,300000,0.65,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.65,PL2_only,0.01014433374026898,2.5346120896979718,-4.5908399815653596,-2.0562278918673877
37a1,1,37,300000,0.65,all,0.01014433374026898,2.5346120896979718,-4.5908399815653596,-2.0562278918673877
37a1,1,37,300000,0.75,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.75,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.75,P_only,0.010044410687708859,2.5346120896979718,-4.6007389496628228,-2.066126859964851
37a1,1,37,300000,0.75,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.75,cP_only,0.010044410687708859,2.5346120896979718,-4.6007389496628228,-2.066126859964851
37a1,1,37,300000,0.75,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.75,PL2_only,0.010044410687708859,2.5346120896979718,-4.6007389496628228,-2.066126859964851
37a1,1,37,300000,0.75,all,0.010044410687708859,2.5346120896979718,-4.6007389496628228,-2.066126859964851
37a1,1,37,300000,0.85,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.85,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.85,P_only,0.0098657710983027017,2.5346120896979718,-4.6186839775037267,-2.0840718878057549
37a1,1,37,300000,0.85,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.85,cP_only,0.0098657710983027017,2.5346120896979718,-4.6186839775037267,-2.0840718878057549
37a1,1,37,300000,0.85,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.85,PL2_only,0.0098657710983027017,2.5346120896979718,-4.6186839775037267,-2.0840718878057549
37a1,1,37,300000,0.85,all,0.0098657710983027017,2.5346120896979718,-4.6186839775037267,-2.0840718878057549
37a1,1,37,300000,0.92,sharp,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.92,c_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.92,P_only,0.0097458983827123421,2.5346120896979718,-4.6309087611786577,-2.0962966714806859
37a1,1,37,300000,0.92,L2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.92,cP_only,0.0097458983827123421,2.5346120896979718,-4.6309087611786577,-2.0962966714806859
37a1,1,37,300000,0.92,cL2_only,0.009706380930633975,2.5346120896979718,-4.6349717818463212,-2.1003596921483494
37a1,1,37,300000,0.92,PL2_only,0.0097458983827123421,2.5346120896979718,-4.6309087611786577,-2.0962966714806859
37a1,1,37,300000,0.92,all,0.0097458983827123421,2.5346120896979718,-4.6309087611786577,-2.0962966714806859
37a1,1,37,1000000,0,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0,P_only,0.0094366222915801927,2.6257919144760109,-4.6631571709486366,-2.0373652564726257
37a1,1,37,1000000,0,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0,cP_only,0.0094366222915801927,2.6257919144760109,-4.6631571709486366,-2.0373652564726257
37a1,1,37,1000000,0,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0,PL2_only,0.0094366222915801927,2.6257919144760109,-4.6631571709486366,-2.0373652564726257
37a1,1,37,1000000,0,all,0.0094366222915801927,2.6257919144760109,-4.6631571709486366,-2.0373652564726257
37a1,1,37,1000000,0.25,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.25,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.25,P_only,0.0092415761509333297,2.6257919144760109,-4.684042828770167,-2.0582509142941561
37a1,1,37,1000000,0.25,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.25,cP_only,0.0092415761509333297,2.6257919144760109,-4.684042828770167,-2.0582509142941561
37a1,1,37,1000000,0.25,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.25,PL2_only,0.0092415761509333297,2.6257919144760109,-4.684042828770167,-2.0582509142941561
37a1,1,37,1000000,0.25,all,0.0092415761509333297,2.6257919144760109,-4.684042828770167,-2.0582509142941561
37a1,1,37,1000000,0.5,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.5,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.5,P_only,0.0091946053934797399,2.6257919144760109,-4.6891383371833664,-2.0633464227073555
37a1,1,37,1000000,0.5,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.5,cP_only,0.0091946053934797399,2.6257919144760109,-4.6891383371833664,-2.0633464227073555
37a1,1,37,1000000,0.5,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.5,PL2_only,0.0091946053934797399,2.6257919144760109,-4.6891383371833664,-2.0633464227073555
37a1,1,37,1000000,0.5,all,0.0091946053934797399,2.6257919144760109,-4.6891383371833664,-2.0633464227073555
37a1,1,37,1000000,0.65,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.65,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.65,P_only,0.0090887384936712331,2.6257919144760109,-4.7007191599976474,-2.0749272455216365
37a1,1,37,1000000,0.65,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.65,cP_only,0.0090887384936712331,2.6257919144760109,-4.7007191599976474,-2.0749272455216365
37a1,1,37,1000000,0.65,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.65,PL2_only,0.0090887384936712331,2.6257919144760109,-4.7007191599976474,-2.0749272455216365
37a1,1,37,1000000,0.65,all,0.0090887384936712331,2.6257919144760109,-4.7007191599976474,-2.0749272455216365
37a1,1,37,1000000,0.75,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.75,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.75,P_only,0.0089785393184294241,2.6257919144760109,-4.7129180693161654,-2.0871261548401545
37a1,1,37,1000000,0.75,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.75,cP_only,0.0089785393184294241,2.6257919144760109,-4.7129180693161654,-2.0871261548401545
37a1,1,37,1000000,0.75,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.75,PL2_only,0.0089785393184294241,2.6257919144760109,-4.7129180693161654,-2.0871261548401545
37a1,1,37,1000000,0.75,all,0.0089785393184294241,2.6257919144760109,-4.7129180693161654,-2.0871261548401545
37a1,1,37,1000000,0.85,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.85,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.85,P_only,0.0090339282211137593,2.6257919144760109,-4.7067679871970789,-2.080976072721068
37a1,1,37,1000000,0.85,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.85,cP_only,0.0090339282211137593,2.6257919144760109,-4.7067679871970789,-2.080976072721068
37a1,1,37,1000000,0.85,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.85,PL2_only,0.0090339282211137593,2.6257919144760109,-4.7067679871970789,-2.080976072721068
37a1,1,37,1000000,0.85,all,0.0090339282211137593,2.6257919144760109,-4.7067679871970789,-2.080976072721068
37a1,1,37,1000000,0.92,sharp,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.92,c_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.92,P_only,0.0089944570057219324,2.6257919144760109,-4.7111467796361151,-2.0853548651601042
37a1,1,37,1000000,0.92,L2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.92,cP_only,0.0089944570057219324,2.6257919144760109,-4.7111467796361151,-2.0853548651601042
37a1,1,37,1000000,0.92,cL2_only,0.0090959216766506798,2.6257919144760109,-4.699929133317382,-2.0741372188413711
37a1,1,37,1000000,0.92,PL2_only,0.0089944570057219324,2.6257919144760109,-4.7111467796361151,-2.0853548651601042
37a1,1,37,1000000,0.92,all,0.0089944570057219324,2.6257919144760109,-4.7111467796361151,-2.0853548651601042
11a1,0,11,1000,0,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0,P_only,0.18126603981082226,1.9326447339160655,-1.7077894936548645,-1.7077894936548645
11a1,0,11,1000,0,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0,cP_only,0.18126603981082226,1.9326447339160655,-1.7077894936548645,-1.7077894936548645
11a1,0,11,1000,0,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0,PL2_only,0.18126603981082226,1.9326447339160655,-1.7077894936548645,-1.7077894936548645
11a1,0,11,1000,0,all,0.18126603981082226,1.9326447339160655,-1.7077894936548645,-1.7077894936548645
11a1,0,11,1000,0.25,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.25,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.25,P_only,0.18197163787905149,1.9326447339160655,-1.7039044398783936,-1.7039044398783936
11a1,0,11,1000,0.25,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.25,cP_only,0.18197163787905149,1.9326447339160655,-1.7039044398783936,-1.7039044398783936
11a1,0,11,1000,0.25,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.25,PL2_only,0.18197163787905149,1.9326447339160655,-1.7039044398783936,-1.7039044398783936
11a1,0,11,1000,0.25,all,0.18197163787905149,1.9326447339160655,-1.7039044398783936,-1.7039044398783936
11a1,0,11,1000,0.5,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.5,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.5,P_only,0.18459590237300819,1.9326447339160655,-1.689586154489066,-1.689586154489066
11a1,0,11,1000,0.5,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.5,cP_only,0.18459590237300819,1.9326447339160655,-1.689586154489066,-1.689586154489066
11a1,0,11,1000,0.5,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.5,PL2_only,0.18459590237300819,1.9326447339160655,-1.689586154489066,-1.689586154489066
11a1,0,11,1000,0.5,all,0.18459590237300819,1.9326447339160655,-1.689586154489066,-1.689586154489066
11a1,0,11,1000,0.65,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.65,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.65,P_only,0.18265169780053192,1.9326447339160655,-1.7001742304074696,-1.7001742304074696
11a1,0,11,1000,0.65,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.65,cP_only,0.18265169780053192,1.9326447339160655,-1.7001742304074696,-1.7001742304074696
11a1,0,11,1000,0.65,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.65,PL2_only,0.18265169780053192,1.9326447339160655,-1.7001742304074696,-1.7001742304074696
11a1,0,11,1000,0.65,all,0.18265169780053192,1.9326447339160655,-1.7001742304074696,-1.7001742304074696
11a1,0,11,1000,0.75,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.75,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.75,P_only,0.18163121376101621,1.9326447339160655,-1.7057769456410312,-1.7057769456410312
11a1,0,11,1000,0.75,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.75,cP_only,0.18163121376101621,1.9326447339160655,-1.7057769456410312,-1.7057769456410312
11a1,0,11,1000,0.75,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.75,PL2_only,0.18163121376101621,1.9326447339160655,-1.7057769456410312,-1.7057769456410312
11a1,0,11,1000,0.75,all,0.18163121376101621,1.9326447339160655,-1.7057769456410312,-1.7057769456410312
11a1,0,11,1000,0.85,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.85,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.85,P_only,0.17855703501414397,1.9326447339160655,-1.7228472049105679,-1.7228472049105679
11a1,0,11,1000,0.85,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.85,cP_only,0.17855703501414397,1.9326447339160655,-1.7228472049105679,-1.7228472049105679
11a1,0,11,1000,0.85,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.85,PL2_only,0.17855703501414397,1.9326447339160655,-1.7228472049105679,-1.7228472049105679
11a1,0,11,1000,0.85,all,0.17855703501414397,1.9326447339160655,-1.7228472049105679,-1.7228472049105679
11a1,0,11,1000,0.92,sharp,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.92,c_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.92,P_only,0.17944315856247467,1.9326447339160655,-1.7178967865929886,-1.7178967865929886
11a1,0,11,1000,0.92,L2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.92,cP_only,0.17944315856247467,1.9326447339160655,-1.7178967865929886,-1.7178967865929886
11a1,0,11,1000,0.92,cL2_only,0.19182300422277243,1.9326447339160655,-1.6511821851285466,-1.6511821851285466
11a1,0,11,1000,0.92,PL2_only,0.17944315856247467,1.9326447339160655,-1.7178967865929886,-1.7178967865929886
11a1,0,11,1000,0.92,all,0.17944315856247467,1.9326447339160655,-1.7178967865929886,-1.7178967865929886
11a1,0,11,3000,0,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0,P_only,0.18200486766295731,2.0802371710391188,-1.7037218468621291,-1.7037218468621291
11a1,0,11,3000,0,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0,cP_only,0.18200486766295731,2.0802371710391188,-1.7037218468621291,-1.7037218468621291
11a1,0,11,3000,0,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0,PL2_only,0.18200486766295731,2.0802371710391188,-1.7037218468621291,-1.7037218468621291
11a1,0,11,3000,0,all,0.18200486766295731,2.0802371710391188,-1.7037218468621291,-1.7037218468621291
11a1,0,11,3000,0.25,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.25,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.25,P_only,0.18271991818539787,2.0802371710391188,-1.6998008002740168,-1.6998008002740168
11a1,0,11,3000,0.25,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.25,cP_only,0.18271991818539787,2.0802371710391188,-1.6998008002740168,-1.6998008002740168
11a1,0,11,3000,0.25,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.25,PL2_only,0.18271991818539787,2.0802371710391188,-1.6998008002740168,-1.6998008002740168
11a1,0,11,3000,0.25,all,0.18271991818539787,2.0802371710391188,-1.6998008002740168,-1.6998008002740168
11a1,0,11,3000,0.5,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.5,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.5,P_only,0.18556007261775742,2.0802371710391188,-1.6843766077548605,-1.6843766077548605
11a1,0,11,3000,0.5,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.5,cP_only,0.18556007261775742,2.0802371710391188,-1.6843766077548605,-1.6843766077548605
11a1,0,11,3000,0.5,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.5,PL2_only,0.18556007261775742,2.0802371710391188,-1.6843766077548605,-1.6843766077548605
11a1,0,11,3000,0.5,all,0.18556007261775742,2.0802371710391188,-1.6843766077548605,-1.6843766077548605
11a1,0,11,3000,0.65,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.65,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.65,P_only,0.18756440411147121,2.0802371710391188,-1.6736330039558605,-1.6736330039558605
11a1,0,11,3000,0.65,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.65,cP_only,0.18756440411147121,2.0802371710391188,-1.6736330039558605,-1.6736330039558605
11a1,0,11,3000,0.65,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.65,PL2_only,0.18756440411147121,2.0802371710391188,-1.6736330039558605,-1.6736330039558605
11a1,0,11,3000,0.65,all,0.18756440411147121,2.0802371710391188,-1.6736330039558605,-1.6736330039558605
11a1,0,11,3000,0.75,sharp,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.75,c_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.75,P_only,0.18673751585368029,2.0802371710391188,-1.6780513067154907,-1.6780513067154907
11a1,0,11,3000,0.75,L2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.75,cP_only,0.18673751585368029,2.0802371710391188,-1.6780513067154907,-1.6780513067154907
11a1,0,11,3000,0.75,cL2_only,0.16297780937522358,2.0802371710391188,-1.814141226245412,-1.814141226245412
11a1,0,11,3000,0.75,PL2_only,0.18673751585368029,2.0802371710391188,-1.6780513067154907,-1.6780513067154907
11a1,0,11,3000,0.75,all,0.18673751585368029,2.0802371710391188,-1.6780513067154907,-1.6780513067154907
